ID,Sexo,Idade,CartaodeCredito,ChequeEspecial,Renda,LimiteCartaodeCredito,LimiteChequeEspecial,Devedor,SaldoDevedor
1589,0,28,0,0,2817.44,0,0,1,0
1590,0,32,0,0,3244.04,0,0,0,0
1591,1,29,1,1,3005.36,4508.04,3005.36,0,0
1592,1,25,1,1,2274.88,3412.32,2274.88,0,0
1593,0,38,0,0,3574.17,0,0,0,0
1594,0,32,0,0,3040.63,0,0,0,0
1595,0,37,1,0,3506.05,5259.08,0,0,0
1596,0,34,0,0,3304.28,0,0,0,0
1597,0,27,0,0,2685.01,0,0,0,0
1598,0,28,1,0,2577.46,3866.18,0,0,0
1599,1,24,0,0,1863.76,0,0,0,0
1600,0,32,1,0,3845.61,5768.41,0,0,0
1601,0,36,1,0,3306.07,4959.1,0,1,11355.98
1602,0,26,1,0,2865.74,4298.6,0,0,0
1603,0,25,0,0,2345.59,0,0,0,0
1604,1,33,0,1,3464.91,0,3464.91,0,0
1605,1,23,1,1,2268.53,3402.79,2268.53,0,0
1606,0,37,0,0,3922.51,0,0,0,0
1607,1,32,0,1,2608.33,0,2608.33,0,0
1608,0,23,1,1,2354.67,3532,2354.67,0,0
1609,0,31,1,0,3053.71,4580.57,0,1,15431.11
1610,0,30,1,0,3416.2,5124.3,0,1,15865.12
1611,0,20,0,0,1933.74,0,0,0,0
1612,1,29,1,1,2787.46,4181.19,2787.46,0,0
1613,0,27,0,0,2203.48,0,0,0,0
1614,1,26,0,1,2642.7,0,2642.7,0,0
1615,1,30,1,1,3185.67,4778.51,3185.67,0,0
1616,0,33,1,0,3222.58,4833.88,0,0,0
1617,0,36,1,0,3390.01,5085.01,0,1,16261.83
1618,0,19,0,0,1968.46,0,0,1,0
1619,0,32,1,0,2817.17,4225.76,0,0,0
1620,0,26,0,0,2681.83,0,0,0,0
1621,0,34,1,0,3744.21,5616.32,0,0,0
1622,0,31,0,0,3049.03,0,0,0,0
1623,0,35,0,0,3364.1,0,0,0,0
1624,1,24,0,0,2316.2,0,0,0,0
1625,0,31,1,0,3250.64,4875.95,0,1,16621.19
1626,1,31,1,1,2705.39,4058.08,2705.39,0,0
1627,0,34,0,0,3113.6,0,0,0,0
1628,0,29,1,0,2466.97,3700.45,0,1,14027.2
1629,0,34,0,0,3309.25,0,0,1,0
1630,1,28,1,0,2789.42,4184.12,0,0,0
1631,1,28,0,1,2824.11,0,2824.11,0,0
1632,0,30,0,0,2949.63,0,0,0,0
1633,0,25,1,0,2042.68,3064.02,0,0,0
1634,0,28,0,0,2442.43,0,0,0,0
1635,1,34,1,1,3299.39,4949.08,3299.39,1,29693.98
1636,1,36,1,1,3699.29,5548.94,3699.29,0,0
1637,0,34,1,0,3463.91,5195.86,0,0,0
1638,0,28,1,0,2506.36,3759.54,0,0,0
1639,0,31,1,1,3416.72,5125.08,3416.72,1,23597.16
1640,1,30,0,1,3013.61,0,3013.61,0,0
1641,0,24,0,0,2316.18,0,0,0,0
1642,1,31,1,1,3183.29,4774.93,3183.29,0,0
1643,1,26,1,0,2821.73,4232.59,0,0,0
1644,1,25,1,1,2650.51,3975.77,2650.51,1,26425.58
1645,0,32,1,0,3073.29,4609.94,0,0,0
1646,1,27,1,1,2381.11,3571.67,2381.11,0,0
1647,1,29,1,1,3150.25,4725.38,3150.25,0,0
1648,1,26,1,1,2328.26,3492.39,2328.26,0,0
1649,0,30,0,0,2794.07,0,0,0,0
1650,0,31,0,0,3455.08,0,0,0,0
1651,0,32,0,0,3031.31,0,0,0,0
1652,1,25,1,1,2436.05,3654.08,2436.05,0,0
1653,0,35,0,0,3665.58,0,0,1,0
1654,0,35,1,0,3967.31,5950.96,0,0,0
1655,0,31,0,1,2794.92,0,2794.92,0,0
1656,0,30,0,1,3222.95,0,3222.95,0,0
1657,0,30,1,0,2991.41,4487.11,0,0,0
1658,1,31,0,1,3540.54,0,3540.54,0,0
1659,0,31,0,0,3397.79,0,0,0,0
1660,1,30,1,1,2986.08,4479.11,2986.08,0,0
1661,1,32,1,1,2958.48,4437.72,2958.48,0,0
1662,0,28,0,0,2436.48,0,0,0,0
1663,0,34,1,0,3056.62,4584.93,0,0,0
1664,0,29,1,1,2771.75,4157.62,2771.75,0,0
1665,1,22,0,1,1934.34,0,1934.34,0,0
1666,0,29,0,1,2858.4,0,2858.4,0,0
1667,1,31,0,1,2933.92,0,2933.92,0,0
1668,0,34,1,0,4072.54,6108.81,0,0,0
1669,0,30,0,0,3329.92,0,0,0,0
1670,0,22,1,0,2311.82,3467.73,0,0,0
1671,0,30,0,0,2832.45,0,0,0,0
1672,0,25,1,0,3004.21,4506.32,0,0,0
1673,0,26,1,0,2527.54,3791.32,0,0,0
1674,1,25,0,1,2490.78,0,2490.78,0,0
1675,0,26,1,0,2098.14,3147.21,0,1,6450.35
1676,0,34,0,0,3772.15,0,0,1,0
1677,0,26,1,1,2585.76,3878.64,2585.76,0,0
1678,0,28,0,0,2515.65,0,0,0,0
1679,0,30,0,1,2997.68,0,2997.68,0,0
1680,0,33,0,0,3655.5,0,0,0,0
1681,0,27,1,1,2722.05,4083.07,2722.05,0,0
1682,0,26,0,0,2678.88,0,0,1,0
1683,1,27,1,1,2986.14,4479.22,2986.14,0,0
1684,0,25,1,0,2270.77,3406.15,0,1,10437.2
1685,0,33,0,0,3217.74,0,0,1,0
1686,0,21,1,0,2244.96,3367.45,0,0,0
1687,0,27,0,1,2323.31,0,2323.31,0,0
1688,0,24,0,0,2687.34,0,0,1,0
1689,1,22,1,1,1962.87,2944.3,1962.87,1,15096.04
1690,1,30,1,1,3080.62,4620.93,3080.62,0,0
1691,0,36,0,0,3663.83,0,0,0,0
1692,0,36,1,0,3386.05,5079.08,0,0,0
1693,0,27,1,0,2758.42,4137.63,0,0,0
1694,1,27,0,0,2648.1,0,0,0,0
1695,1,27,0,1,2941.37,0,2941.37,1,7674.28
1696,1,32,1,1,2769.52,4154.28,2769.52,0,0
1697,1,19,1,1,2146.56,3219.84,2146.56,0,0
1698,0,30,1,0,2924.15,4386.23,0,1,9711.38
1699,0,28,1,0,2592.3,3888.45,0,1,11463.84
1700,0,27,1,0,2413,3619.51,0,0,0
1701,1,21,0,1,2326.78,0,2326.78,0,0
1702,0,29,1,0,2453.81,3680.72,0,1,7666.25
1703,0,23,0,0,2331.73,0,0,1,0
1704,1,29,1,1,2727.11,4090.67,2727.11,1,24458.09
1705,1,26,1,1,2400.19,3600.28,2400.19,1,14784.31
1706,1,30,1,1,2951.78,4427.66,2951.78,0,0
1707,0,31,0,1,3118.22,0,3118.22,0,0
1708,0,27,1,0,2600.36,3900.54,0,1,13082.49
1709,1,25,1,1,2313.08,3469.62,2313.08,1,13537.02
1710,0,27,1,0,2896.84,4345.26,0,0,0
1711,0,27,0,0,2878.5,0,0,0,0
1712,0,24,0,0,2795.72,0,0,0,0
1713,0,26,0,0,2342.93,0,0,1,0
1714,1,29,1,1,2607.64,3911.47,2607.64,0,0
1715,0,29,0,0,2663.59,0,0,0,0
1716,1,31,1,1,2744.32,4116.48,2744.32,0,0
1717,0,35,1,0,4194.45,6291.67,0,0,0
1718,0,31,0,1,2322.04,0,2322.04,0,0
1719,1,35,1,1,3005.87,4508.8,3005.87,0,0
1720,0,27,0,0,2494.98,0,0,1,0
1721,1,35,1,1,3416.13,5124.19,3416.13,0,0
1722,0,32,0,1,3152.66,0,3152.66,0,0
1723,0,25,0,0,2753.7,0,0,0,0
1724,0,31,0,0,3497.05,0,0,0,0
1725,0,25,0,0,2239.61,0,0,1,0
1726,1,33,0,1,3374.28,0,3374.28,0,0
1727,0,27,1,1,2244.24,3366.36,2244.24,0,0
1728,0,29,0,0,3158.54,0,0,0,0
1729,0,27,1,1,2463.94,3695.91,2463.94,0,0
1730,0,26,1,0,2715.66,4073.49,0,0,0
1731,1,36,1,0,3241.81,4862.72,0,1,10387.9
1732,0,33,0,1,3305.57,0,3305.57,0,0
1733,0,32,1,0,3197.62,4796.44,0,0,0
1734,1,30,1,0,2678.17,4017.25,0,0,0
1735,1,32,1,0,3321.48,4982.21,0,1,13088.44
1736,0,32,0,1,4248.29,0,4248.29,1,17149.43
1737,0,36,0,1,3607.33,0,3607.33,0,0
1738,1,33,0,1,3162.65,0,3162.65,0,0
1739,1,29,1,1,2750.6,4125.89,2750.6,0,0
1740,1,29,0,1,2795.45,0,2795.45,0,0
1741,0,28,0,1,2847.27,0,2847.27,0,0
1742,1,28,0,0,2555.91,0,0,0,0
1743,0,29,0,0,3341.27,0,0,0,0
1744,0,34,0,0,3604.81,0,0,0,0
1745,0,20,0,1,2184.68,0,2184.68,1,5054.48
1746,0,27,1,0,3073.59,4610.38,0,0,0
1747,1,29,0,0,2584.09,0,0,0,0
1748,1,24,0,1,2175.14,0,2175.14,0,0
1749,1,36,1,1,3718.27,5577.41,3718.27,0,0
1750,0,29,1,1,2760.83,4141.25,2760.83,1,30287.76
1751,1,25,1,1,2627.79,3941.69,2627.79,0,0
1752,1,26,1,1,2581.86,3872.79,2581.86,0,0
1753,1,33,1,1,3532.96,5299.44,3532.96,0,0
1754,0,37,0,0,3105.38,0,0,0,0
1755,1,29,1,1,3103.8,4655.7,3103.8,0,0
1756,0,30,0,0,2446.34,0,0,0,0
1757,1,26,0,1,2595.23,0,2595.23,0,0
1758,0,35,1,0,3664.67,5497.01,0,0,0
1759,0,32,0,0,2945.65,0,0,1,0
1760,1,20,0,1,2300.14,0,2300.14,0,0
1761,0,27,0,0,2758.89,0,0,0,0
1762,0,29,1,0,2433.17,3649.76,0,0,0
1763,0,25,0,0,2890.49,0,0,0,0
1764,0,28,1,0,2886.97,4330.45,0,1,12837.39
1765,0,25,0,0,2430.96,0,0,1,0
1766,1,31,1,1,3324.75,4987.12,3324.75,0,0
1767,1,31,1,1,2712.43,4068.65,2712.43,0,0
1768,0,33,1,0,3300.55,4950.83,0,0,0
1769,1,31,0,1,3187.77,0,3187.77,0,0
1770,1,36,0,0,2548.33,0,0,1,0
1771,0,28,0,0,2685.18,0,0,0,0
1772,0,21,0,0,1954.97,0,0,0,0
1773,0,30,1,0,3106.66,4659.99,0,0,0
1774,0,32,0,0,3556.22,0,0,0,0
1775,0,28,0,0,2841.34,0,0,1,0
1776,0,35,1,0,3219.24,4828.86,0,1,15293.37
1777,0,34,0,1,3373.89,0,3373.89,1,9221.78
1778,0,32,0,1,2876.73,0,2876.73,0,0
1779,0,30,1,0,2697.45,4046.17,0,0,0
1780,0,27,1,0,2024.08,3036.12,0,1,10760.34
1781,0,29,0,0,2824.32,0,0,0,0
1782,0,31,0,0,3282.22,0,0,1,0
1783,1,33,1,1,3389.58,5084.37,3389.58,0,0
1784,0,28,1,0,2506.4,3759.6,0,1,10692.24
1785,0,27,0,1,2573.52,0,2573.52,0,0
1786,0,39,0,0,4340.97,0,0,0,0
1787,1,32,1,0,3436.59,5154.88,0,0,0
1788,0,26,0,1,2740.27,0,2740.27,1,11206.81
1789,0,33,0,0,3194.02,0,0,0,0
1790,1,30,0,1,2984.19,0,2984.19,0,0
1791,0,33,1,0,2932.3,4398.45,0,0,0
1792,0,30,1,1,3011.68,4517.51,3011.68,0,0
1793,0,29,0,0,3017.33,0,0,0,0
1794,1,30,0,0,3016.44,0,0,0,0
1795,0,31,0,0,3166.54,0,0,0,0
1796,0,27,1,0,2050.74,3076.12,0,0,0
1797,0,27,0,0,2777.34,0,0,0,0
1798,1,29,1,1,2805.09,4207.64,2805.09,0,0
1799,0,30,1,1,2621.54,3932.32,2621.54,0,0
1800,0,28,0,0,2715.6,0,0,0,0
1801,0,31,0,0,3158.88,0,0,0,0
1802,1,25,1,1,2261.14,3391.71,2261.14,1,15390.27
1803,0,24,0,0,2405.12,0,0,0,0
1804,0,37,0,0,3263.83,0,0,0,0
1805,0,31,0,0,2764.68,0,0,0,0
1806,0,28,0,0,3307.96,0,0,0,0
1807,1,28,1,1,3016.74,4525.1,3016.74,0,0
1808,0,33,1,0,2778.82,4168.23,0,1,15228.13
1809,1,29,1,1,2831.08,4246.62,2831.08,0,0
1810,0,30,0,0,3039.35,0,0,0,0
1811,0,28,0,0,2713.91,0,0,1,0
1812,0,27,1,0,2995.71,4493.56,0,0,0
1813,1,32,1,1,3922.81,5884.22,3922.81,0,0
1814,0,30,1,0,2826.3,4239.44,0,0,0
1815,0,35,0,0,3795.66,0,0,0,0
1816,0,25,1,0,2779.57,4169.36,0,0,0
1817,0,29,1,0,3017.78,4526.68,0,1,12790.3
1818,0,29,1,0,3036.4,4554.6,0,0,0
1819,0,25,1,0,2806.55,4209.82,0,0,0
1820,0,33,0,0,3339.91,0,0,0,0
1821,1,29,1,1,2326.3,3489.46,2326.3,1,17019.43
1822,0,24,1,0,2507.34,3761.01,0,1,14064.89
1823,0,27,1,0,2352.3,3528.45,0,1,8592.86
1824,1,25,1,1,2346.96,3520.44,2346.96,0,0
1825,0,34,1,0,3318.56,4977.85,0,0,0
1826,1,40,1,1,3151.16,4726.73,3151.16,1,14334.74
1827,0,27,0,0,2650.43,0,0,0,0
1828,1,29,0,0,3157.26,0,0,0,0
1829,1,31,1,1,2906.93,4360.39,2906.93,0,0
1830,1,40,1,1,3405.4,5108.11,3405.4,0,0
1831,1,20,0,1,1939.61,0,1939.61,0,0
1832,0,27,0,1,2545.16,0,2545.16,0,0
1833,1,25,0,0,2577.72,0,0,1,0
1834,0,29,0,1,2719.75,0,2719.75,0,0
1835,0,28,0,0,2603.65,0,0,0,0
1836,0,27,0,0,2796.58,0,0,0,0
1837,0,37,0,0,3883.46,0,0,0,0
1838,0,31,0,1,3454.95,0,3454.95,0,0
1839,1,39,1,1,4315.5,6473.25,4315.5,0,0
1840,1,33,1,1,3083.66,4625.49,3083.66,0,0
1841,0,24,0,0,2617.34,0,0,0,0
1842,0,26,1,0,2255.57,3383.35,0,0,0
1843,0,31,0,0,3149.61,0,0,0,0
1844,1,27,1,1,2163.44,3245.16,2163.44,0,0
1845,0,31,0,1,3225.46,0,3225.46,0,0
1846,0,32,0,0,2856.5,0,0,0,0
1847,0,31,1,0,3077.12,4615.68,0,0,0
1848,0,29,0,0,2979.47,0,0,1,0
1849,1,27,1,0,2295.04,3442.55,0,0,0
1850,0,24,0,0,2615.47,0,0,0,0
1851,1,31,1,1,3439.91,5159.87,3439.91,0,0
1852,1,33,1,1,3391.53,5087.29,3391.53,1,22256.71
1853,0,29,1,0,2541.8,3812.7,0,1,11401.08
1854,0,33,1,0,2810.06,4215.08,0,0,0
1855,0,38,0,1,3228.66,0,3228.66,0,0
1856,0,37,0,0,3534.86,0,0,1,0
1857,1,28,1,1,2770.11,4155.17,2770.11,0,0
1858,0,32,0,1,3313,0,3313,0,0
1859,0,27,1,1,2914.84,4372.26,2914.84,0,0
1860,1,32,1,1,3034.09,4551.13,3034.09,0,0
1861,0,29,1,0,3219.32,4828.97,0,0,0
1862,0,31,1,0,2985.37,4478.06,0,0,0
1863,0,26,0,0,2209.8,0,0,0,0
1864,1,34,0,1,3642.59,0,3642.59,0,0
1865,0,29,0,0,3061.52,0,0,1,0
1866,0,28,0,1,2833.03,0,2833.03,1,10667.32
1867,0,29,0,0,3042.45,0,0,0,0
1868,1,30,1,1,3429.03,5143.55,3429.03,0,0
1869,0,36,0,0,3481.16,0,0,0,0
1870,0,25,1,0,2752.5,4128.75,0,0,0
1871,0,39,1,1,3685.17,5527.75,3685.17,0,0
1872,1,26,1,0,2960.05,4440.08,0,1,17640.56
1873,0,30,0,1,2950.32,0,2950.32,0,0
1874,0,21,1,0,2051.11,3076.67,0,0,0
1875,0,27,1,0,2867.46,4301.2,0,0,0
1876,1,32,1,1,3394.33,5091.5,3394.33,0,0
1877,0,32,1,0,3661.14,5491.71,0,0,0
1878,0,31,0,1,3245.69,0,3245.69,0,0
1879,1,28,1,1,3082.19,4623.29,3082.19,1,20221.59
1880,0,22,0,0,2350.48,0,0,0,0
1881,1,25,1,1,2380.01,3570.01,2380.01,1,19751.84
1882,0,29,0,0,3267.51,0,0,0,0
1883,0,32,0,0,2890.17,0,0,0,0
1884,0,33,0,0,3637.05,0,0,0,0
1885,0,28,1,0,2549.35,3824.03,0,0,0
1886,1,29,0,1,3183.89,0,3183.89,1,11849.83
1887,0,29,1,0,2867.52,4301.28,0,1,11997.19
1888,0,30,1,0,3010.53,4515.79,0,0,0
1889,0,36,0,0,4295.32,0,0,0,0
1890,0,27,0,0,2494.74,0,0,0,0
1891,0,29,1,0,3203.76,4805.64,0,0,0
1892,1,30,0,1,2796.25,0,2796.25,0,0
1893,0,24,1,0,2405.98,3608.98,0,1,9842.31
1894,1,26,1,1,2567.93,3851.89,2567.93,0,0
1895,1,30,1,1,3582.42,5373.63,3582.42,0,0
1896,0,31,1,0,3494.38,5241.57,0,0,0
1897,0,34,0,1,3425.63,0,3425.63,0,0
1898,1,28,0,1,2837.6,0,2837.6,0,0
1899,0,35,0,0,3528.6,0,0,0,0
1900,0,26,0,0,2241.64,0,0,1,0
1901,0,23,1,1,1912.66,2869,1912.66,1,12033
1902,0,22,0,0,2158.83,0,0,1,0
1903,0,34,1,0,3330.21,4995.31,0,1,12175.89
1904,1,31,1,1,2874.79,4312.18,2874.79,0,0
1905,0,29,0,0,2641.23,0,0,0,0
1906,0,28,0,0,2785.25,0,0,0,0
1907,0,36,0,1,4242.16,0,4242.16,0,0
1908,1,34,1,1,3280.66,4920.99,3280.66,0,0
1909,0,25,0,1,2781.83,0,2781.83,1,9501.02
1910,0,24,0,0,2340.87,0,0,1,0
1911,0,34,0,1,3505.24,0,3505.24,0,0
1912,0,32,0,0,3895.64,0,0,0,0
1913,0,27,1,0,2779.63,4169.45,0,0,0
1914,0,31,1,0,2899,4348.49,0,0,0
1915,0,21,1,1,1741.63,2612.44,1741.63,0,0
1916,0,27,1,0,2561.47,3842.2,0,0,0
1917,0,31,1,0,3409.34,5114.01,0,0,0
1918,0,29,1,0,2765.03,4147.55,0,0,0
1919,1,24,1,1,2595.69,3893.53,2595.69,1,17807.23
1920,0,34,1,0,3318.26,4977.39,0,0,0
1921,1,34,1,1,2923.17,4384.75,2923.17,0,0
1922,0,26,0,0,2107.01,0,0,0,0
1923,1,29,1,1,2607.03,3910.55,2607.03,0,0
1924,0,32,0,0,3202.37,0,0,0,0
1925,0,33,0,1,3136.07,0,3136.07,0,0
1926,0,27,1,0,2487.44,3731.16,0,0,0
1927,0,26,0,1,2623.31,0,2623.31,0,0
1928,0,31,0,0,2761.23,0,0,0,0
1929,0,22,0,0,2413.08,0,0,1,0
1930,1,26,1,0,2444.55,3666.83,0,0,0
1931,0,33,0,1,3242.53,0,3242.53,1,9502.3
1932,0,23,0,0,2092.17,0,0,0,0
1933,0,25,0,0,2636.89,0,0,0,0
1934,0,29,1,1,3008.69,4513.03,3008.69,0,0
1935,0,28,0,0,2675.42,0,0,0,0
1936,0,22,0,0,1766.74,0,0,1,0
1937,0,32,1,0,3251.19,4876.78,0,0,0
1938,1,25,0,1,2606.46,0,2606.46,0,0
1939,0,29,1,1,3042.38,4563.57,3042.38,0,0
1940,1,29,1,1,3204.35,4806.52,3204.35,0,0
1941,0,32,0,0,2937.66,0,0,0,0
1942,0,29,1,0,2685.87,4028.8,0,0,0
1943,0,29,0,1,2529.05,0,2529.05,0,0
1944,0,36,1,0,3908.72,5863.08,0,0,0
1945,0,31,0,1,2957.53,0,2957.53,1,8885.07
1946,1,32,0,1,2944.72,0,2944.72,1,2823.36
1947,0,31,0,0,3085.69,0,0,0,0
1948,0,32,0,0,3138.89,0,0,1,0
1949,1,35,0,1,3277.63,0,3277.63,1,6771.67
1950,0,29,0,1,3470.27,0,3470.27,0,0
1951,0,30,1,0,2777.85,4166.77,0,0,0
1952,1,37,1,1,4122.32,6183.48,4122.32,0,0
1953,0,27,0,0,2862.01,0,0,0,0
1954,0,35,0,0,4135.73,0,0,1,0
1955,0,27,1,1,2729.67,4094.5,2729.67,0,0
1956,0,36,0,0,3603.25,0,0,0,0
1957,0,27,1,1,2533.63,3800.44,2533.63,0,0
1958,1,26,1,1,2287.53,3431.3,2287.53,0,0
1959,0,34,0,0,3297.44,0,0,0,0
1960,0,33,1,0,3104.27,4656.4,0,1,16661.19
1961,1,32,1,1,3034.88,4552.32,3034.88,0,0
1962,0,31,1,0,3215.58,4823.37,0,0,0
1963,0,30,1,1,2865.85,4298.77,2865.85,0,0
1964,0,38,1,1,2502.76,3754.14,2502.76,0,0
1965,0,24,0,1,2349.84,0,2349.84,0,0
1966,0,26,0,0,2648.94,0,0,1,0
1967,0,24,0,0,2383.04,0,0,0,0
1968,0,33,1,0,3366.33,5049.5,0,0,0
1969,1,29,0,1,2769.4,0,2769.4,0,0
1970,0,29,0,0,3176.19,0,0,0,0
1971,0,37,0,0,3574.59,0,0,0,0
1972,1,27,1,0,2576.14,3864.21,0,0,0
1973,0,38,1,0,4151.4,6227.1,0,0,0
1974,0,24,1,0,2686.27,4029.4,0,1,10052.46
1975,1,35,1,0,3353.38,5030.07,0,0,0
1976,0,31,0,0,3060.74,0,0,1,0
1977,0,28,1,0,2601.15,3901.73,0,0,0
1978,0,29,1,0,2937.66,4406.49,0,0,0
1979,1,35,0,1,4110.22,0,4110.22,0,0
1980,0,36,0,0,3915.45,0,0,0,0
1981,1,23,1,1,2448.5,3672.75,2448.5,0,0
1982,0,43,1,0,4500.65,6750.97,0,0,0
1983,0,40,0,0,3915.36,0,0,1,0
1984,0,27,1,0,2250.19,3375.28,0,0,0
1985,0,29,0,0,3117.22,0,0,1,0
1986,0,27,0,0,2739.12,0,0,1,0
1987,0,29,1,0,2749.55,4124.33,0,0,0
1988,0,32,0,1,3619.61,0,3619.61,1,11530.73
1989,0,30,1,0,3253.68,4880.53,0,0,0
1990,0,30,0,0,3362.99,0,0,0,0
1991,0,35,0,0,3761.6,0,0,0,0
1992,0,21,1,0,1939.95,2909.93,0,1,9006.77
1993,1,28,1,0,2728.61,4092.92,0,0,0
1994,0,30,0,1,2426.87,0,2426.87,1,8650.08
1995,0,26,0,0,2547.69,0,0,0,0
1996,1,34,1,0,2795.5,4193.24,0,1,10001.43
1997,0,28,1,0,2831.42,4247.14,0,0,0
1998,1,28,1,1,2843.22,4264.83,2843.22,0,0
1999,0,34,1,0,3189.78,4784.67,0,0,0
2000,0,33,0,1,3292.33,0,3292.33,1,8603
2001,0,28,1,0,3146.97,1532.45,1324.7,1,3613.38
2002,0,22,0,0,4316.42,3124.31,2285.28,1,2975.35
2003,0,25,0,0,2947.27,3475.21,554.46,0,0
2004,0,48,1,1,4892.09,1320.14,1053.18,0,0
2005,1,27,0,1,2059.99,3317.23,3576.96,1,6668.41
2006,1,39,0,0,2771.3,895.77,2632.47,0,0
2007,0,50,1,0,2097.57,3308.0,281.79,1,7974.01
2008,1,41,0,1,4416.24,2640.54,2672.61,1,2274.81
2009,0,36,0,0,3139.23,1249.98,507.01,1,9838.42
2010,0,28,0,0,3994.73,847.96,1516.83,0,0
2011,1,49,0,0,2635.78,2457.9,2644.31,1,2878.94
2012,0,25,1,1,4270.08,2592.69,2430.56,1,5879.31
2013,0,29,1,0,4183.46,1401.69,1595.29,1,6349.74
2014,1,25,1,1,4436.92,750.21,920.15,1,7726.21
2015,0,33,1,1,4545.92,3453.19,2116.11,1,4924.22
2016,0,32,1,0,4204.38,883.71,3203.4,1,5486.82
2017,1,35,0,1,4042.13,744.02,3846.6,1,9609.59
2018,0,30,0,1,2950.04,1779.11,3688.3,0,0
2019,1,24,1,0,2644.62,1719.51,1662.42,1,6580.78
2020,1,21,0,0,4931.38,222.69,2468.66,1,3574.16
2021,0,25,0,1,4586.47,2393.31,1091.22,0,0
2022,1,38,1,1,4854.31,2062.17,1452.22,0,0
2023,0,38,0,1,3779.9,1019.75,2061.2,1,4786.38
2024,0,42,1,0,3555.53,447.72,1416.55,1,3547.84
2025,0,22,1,0,3800.43,2512.91,1551.17,1,8061.47
2026,1,20,0,0,4658.07,2811.22,1218.57,0,0
2027,1,48,0,1,3361.78,3028.27,2537.15,0,0
2028,0,43,1,1,4756.98,3105.44,1426.11,1,9454.76
2029,0,49,0,1,4963.74,113.72,500.18,1,4486.26
2030,1,42,1,0,4136.76,3673.55,612.97,1,5041.15
2031,1,35,1,0,4431.14,2056.51,65.03,1,6708.61
2032,0,48,0,0,3852.14,2441.3,3933.43,1,5319.25
2033,0,30,1,1,3602.81,1443.45,1189.26,1,6811.94
2034,1,36,0,0,3293.6,769.13,1151.99,0,0
2035,0,42,1,1,4367.15,1972.23,3137.33,1,9851.5
2036,1,26,0,1,4322.75,1332.38,3219.66,1,3461.44
2037,1,37,1,1,4686.05,2468.48,1586.84,1,3221.27
2038,1,39,0,1,3281.14,521.9,2442.52,1,6460.11
2039,0,41,1,0,3836.54,2978.08,3717.49,1,2745.63
2040,1,29,0,1,4324.61,978.7,1915.96,0,0
2041,0,39,0,0,2832.42,2120.95,3076.83,1,5170.27
2042,0,48,1,0,2401.76,544.52,416.7,0,0
2043,1,26,1,0,2491.98,2918.22,2640.31,0,0
2044,0,46,1,1,3159.65,1318.61,2388.54,0,0
2045,1,39,0,0,2875.36,1844.86,3946.27,0,0
2046,0,50,1,1,3926.11,1752.59,1032.03,1,7978.52
2047,1,49,0,0,4787.64,3861.19,2342.13,1,8299.35
2048,0,49,0,1,3679.89,3380.4,3592.77,0,0
2049,0,37,0,0,3484.41,183.64,3552.24,0,0
2050,1,21,1,0,3223.44,880.63,685.88,1,8917.4
2051,1,42,1,0,4788.09,3147.27,270.44,0,0
2052,1,47,0,0,2725.09,832.27,1172.95,1,5516.85
2053,0,34,1,1,4100.88,1650.12,2710.86,0,0
2054,0,47,0,0,4707.84,3399.0,2814.16,0,0
2055,1,41,1,0,2894.58,1852.65,2541.03,1,9949.66
2056,1,24,1,0,4466.33,3554.76,1956.76,0,0
2057,0,36,0,1,2711.31,3467.05,2876.03,0,0
2058,1,37,1,1,4581.66,2152.68,2654.12,1,7574.74
2059,1,28,0,0,3520.01,3741.4,2997.36,1,5226.1
2060,0,39,0,1,3095.27,1236.55,1803.02,0,0
2061,0,42,1,0,3164.91,3645.66,1365.45,0,0
2062,0,19,1,0,4055.81,1021.3,3077.99,0,0
2063,0,37,0,1,4940.53,1307.06,3559.85,0,0
2064,0,40,0,0,2536.45,2314.62,1109.2,0,0
2065,1,27,1,0,3998.21,3031.03,3991.56,1,3866.24
2066,1,43,0,0,3205.17,214.26,1641.27,0,0
2067,1,27,0,0,4510.82,1312.76,3051.12,1,4348.05
2068,1,18,0,1,3094.84,1027.35,308.95,1,2437.07
2069,1,34,0,0,3426.38,2363.49,3064.06,1,2393.12
2070,1,24,0,0,3064.7,2188.82,725.55,0,0
2071,0,39,0,0,3194.08,220.77,3989.24,0,0
2072,0,38,0,1,3240.59,1700.9,535.75,0,0
2073,1,41,0,0,2312.33,1224.92,1876.38,1,8122.0
2074,0,46,1,0,4140.42,836.38,2453.61,0,0
2075,0,29,1,1,3191.05,1428.25,2468.48,1,6846.38
2076,0,49,0,0,3232.5,3095.89,3958.45,0,0
2077,0,20,0,0,2290.03,1931.29,913.1,1,8112.5
2078,1,30,0,1,4913.85,1192.08,2047.57,0,0
2079,0,36,0,0,2309.75,1954.73,2162.41,1,8461.61
2080,1,45,0,0,4380.53,2997.16,3265.34,0,0
2081,0,23,1,1,4659.22,2575.03,351.01,1,8159.09
2082,1,43,1,0,2009.19,1703.22,1764.45,1,8472.14
2083,1,43,0,1,3810.47,1264.16,1871.93,0,0
2084,0,35,1,0,4743.79,3694.25,3885.9,1,7994.74
2085,0,22,0,0,3288.76,2703.37,1897.46,1,3378.19
2086,0,36,0,1,4488.87,2018.99,2091.1,0,0
2087,0,23,1,1,4213.65,1082.59,2162.39,1,4410.86
2088,0,38,0,0,3334.02,2855.45,3950.27,0,0
